Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
1550894;282.58203;4544774;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_1;1550894;EMPTY;1550894;2011-03-10 11:09:32;669;3;3;11;0.48333333333333334;71289.53333333334;44;50
1550894;282.58203;4544774;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_2;1550894;EMPTY;560781;2011-03-10 11:11:08;671;3;3;11;1.6;71291.13333333333;45;50
1550894;0.0;4846015;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;1550894;False;560752;2011-03-10 12:38:48;758;3;3;12;818.8;10898.8;4;50
1550894;0.0;4846015;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_040;1550894;False;560752;2011-03-10 12:38:52;758;3;3;12;0.06666666666666667;10898.866666666667;5;50
1550894;0.0;4846015;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_060;1550894;True;560752;2011-03-10 12:38:56;758;3;3;12;0.06666666666666667;10898.933333333332;6;50
1550894;0.0;4846015;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1;1550894;EMPTY;560752;2011-03-10 12:39:00;759;3;3;12;0.06666666666666667;10899.0;7;50
1550894;0.0;4846015;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;1550894;EMPTY;560752;2011-03-10 12:39:12;759;3;3;12;0.2;10899.2;8;50
560852;4874.563;4470728;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_2;560852;EMPTY;560752;2011-03-10 13:28:14;808;3;3;13;868.2333333333333;103108.23333333334;48;50
560852;4874.563;4470728;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_500;560852;42;560752;2011-03-10 13:28:25;808;3;3;13;0.18333333333333332;103108.41666666667;49;50
560852;4874.563;4470728;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_1;560852;EMPTY;560752;2011-03-10 13:28:27;808;3;3;13;0.03333333333333333;103108.45;50;50
560852;4874.563;4470728;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_2;560852;EMPTY;560752;2011-03-10 23:00:00;1380;3;3;23;571.55;103680.0;51;52
1550894;282.58203;4544774;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_490_3;1550894;EMPTY;560781;2011-03-10 23:00:00;1380;3;3;23;708.8666666666667;72000.0;46;52
560812;0.0;4879611;regular;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_010;560812;EMPTY;560752;2011-03-10 23:00:00;1380;3;3;23;0.0;0.0;1;52
1550894;67.44;4885468;regular;0;1;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_010;560752;EMPTY;1550894;2011-03-10 23:00:00;1380;3;3;23;0.0;0.0;1;52
1550894;0.0;4454861;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_070_3;1550894;EMPTY;560752;2011-03-13 23:00:00;1380;3;6;23;0.0;118080.0;23;52
1550894;0.0;4454861;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_090_2;1550894;EMPTY;560752;2011-03-13 23:00:00;1380;3;6;23;67134.75;118080.0;24;52
560812;0.0;4569922;regular;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_3;560812;EMPTY;560752;2011-03-13 23:00:00;1380;3;6;23;0.0;69120.0;12;52
560812;0.0;4569922;regular;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_530;560812;EMPTY;560752;2011-03-13 23:00:00;1380;3;6;23;0.0;69120.0;13;52
560812;0.0;4569922;regular;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_2;560812;EMPTY;560752;2011-03-13 23:00:00;1380;3;6;23;59812.51666666667;69120.0;14;52
560812;0.0;4581569;regular;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_3;560812;EMPTY;560752;2011-03-13 23:00:00;1380;3;6;23;0.0;67680.0;3;52
560812;0.0;4581569;regular;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_2;560812;EMPTY;560752;2011-03-13 23:00:00;1380;3;6;23;0.0;67680.0;4;52
560812;0.0;4581569;regular;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_530;560812;EMPTY;560752;2011-03-13 23:00:00;1380;3;6;23;67680.0;67680.0;5;52
1550894;0.0;4454861;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_030;1550894;False;560752;2011-03-14 09:36:54;576;3;0;9;636.9;118716.9;25;52
1550894;0.0;4454861;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_060;1550894;True;560752;2011-03-14 09:36:59;576;3;0;9;0.0;118716.98333333334;26;52
1550894;0.0;4454861;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_070_1;1550894;EMPTY;560752;2011-03-14 09:36:59;576;3;0;9;0.08333333333333333;118716.98333333334;27;52
1550894;0.0;4454861;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_070_2;1550894;EMPTY;560752;2011-03-14 09:37:01;577;3;0;9;0.03333333333333333;118717.01666666666;28;52
1550894;0.0;4454861;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_080;1550894;42;560752;2011-03-14 09:37:12;577;3;0;9;0.18333333333333332;118717.2;29;52
1550894;0.0;4454861;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_090_1;1550894;EMPTY;560752;2011-03-14 09:37:14;577;3;0;9;0.03333333333333333;118717.23333333334;30;52
1550894;0.0;4454861;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_110;1550894;False;560752;2011-03-14 09:37:42;577;3;0;9;0.4666666666666667;118717.7;31;52
1550894;0.0;4454861;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_150;1550894;EMPTY;560752;2011-03-14 09:37:45;577;3;0;9;0.05;118717.75;32;52
1550894;0.0;4454861;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;08_AWB45_180;1550894;EMPTY;560752;2011-03-14 09:37:51;577;3;0;9;0.1;118717.85;33;51
560852;4874.563;4470728;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_520;560852;EMPTY;560752;2011-03-14 11:12:28;672;3;0;11;5052.466666666666;108732.46666666666;52;51
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_040;1550894;other;560781;2011-03-14 23:00:00;1380;3;0;23;6652.683333333333;17280.0;21;53
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_2;560812;EMPTY;560812;2011-03-14 23:00:00;1380;3;0;23;0.0;14400.0;11;53
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_3;560812;EMPTY;560812;2011-03-14 23:00:00;1380;3;0;23;9501.866666666667;14400.0;12;53
560752;404.64;4874050;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;08_AWB45_040;1550894;other;1550894;2011-03-14 23:00:00;1380;3;0;23;0.0;27360.0;3;53
560752;404.64;4874050;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_065_2;1550894;EMPTY;1550894;2011-03-14 23:00:00;1380;3;0;23;7200.0;27360.0;4;53
560849;126.45;4880211;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_010;560849;EMPTY;560781;2011-03-14 23:00:00;1380;3;0;23;0.0;0.0;1;53
1550894;0.0;4885193;regular;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_010;560752;EMPTY;560752;2011-03-14 23:00:00;1380;3;0;23;0.0;0.0;1;53
1550894;282.58203;4544774;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_500;1550894;42;560781;2011-03-15 09:09:51;549;3;1;9;6369.85;78369.85;47;53
1550894;282.58203;4544774;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_1;1550894;EMPTY;560781;2011-03-15 09:09:57;549;3;1;9;0.1;78369.95;48;53
1550894;282.58203;4544774;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_510_2;1550894;EMPTY;560781;2011-03-15 23:00:00;1380;3;1;23;830.05;79200.0;49;53
560849;126.45;4880211;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_2;560849;EMPTY;560781;2011-03-15 23:00:00;1380;3;1;23;1440.0;1440.0;2;53
1550894;282.58203;4544774;deviant;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_520;1550894;EMPTY;560781;2011-03-16 08:47:53;527;3;2;8;587.8833333333333;79787.88333333333;50;53
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_030;1550894;True;560781;2011-03-16 11:30:46;690;3;2;11;2190.766666666667;19470.766666666666;22;53
560849;126.45;4880211;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_015;560849;EMPTY;560781;2011-03-16 11:43:38;703;3;2;11;763.6333333333333;2203.633333333333;3;53
560849;126.45;4880211;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_020;560849;False;560781;2011-03-16 11:43:42;703;3;2;11;0.06666666666666667;2203.7;4;53
560849;126.45;4880211;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_040;560849;False;560781;2011-03-16 11:43:45;703;3;2;11;0.05;2203.75;5;53
560849;126.45;4880211;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_060;560849;True;560781;2011-03-16 11:43:48;703;3;2;11;0.05;2203.8;6;53
560849;126.45;4880211;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_1;560849;EMPTY;560781;2011-03-16 11:43:51;703;3;2;11;0.05;2203.85;7;53
560849;126.45;4880211;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560849;EMPTY;560781;2011-03-16 11:44:03;704;3;2;11;0.2;2204.05;8;53
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_2;560852;EMPTY;560852;2011-03-16 23:00:00;1380;3;2;23;22464.75;82080.0;26;54
560852;67.44;4703337;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_530;560852;EMPTY;560781;2011-03-16 23:00:00;1380;3;2;23;17985.05;43200.0;38;54
560812;0.0;4741289;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_530;560812;EMPTY;560752;2011-03-16 23:00:00;1380;3;2;23;14400.0;34560.0;12;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;1550894;EMPTY;560781;2011-03-16 23:00:00;1380;3;2;23;689.2333333333333;20160.0;23;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_100;560812;EMPTY;560752;2011-03-16 23:00:00;1380;3;2;23;2880.0;17280.0;13;54
1550894;0.0;4846015;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100;1550894;EMPTY;560752;2011-03-16 23:00:00;1380;3;2;23;9260.8;20160.0;9;54
560849;126.45;4851383;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_065_2;560849;EMPTY;560781;2011-03-16 23:00:00;1380;3;2;23;0.0;12960.0;10;54
560849;126.45;4851383;regular;0;0;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_100;560849;EMPTY;560781;2011-03-16 23:00:00;1380;3;2;23;10936.4;12960.0;11;54
560752;404.64;4874050;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_100;1550894;EMPTY;1550894;2011-03-16 23:00:00;1380;3;2;23;2880.0;30240.0;5;54
560812;0.0;4879611;regular;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_065_2;560812;EMPTY;560752;2011-03-16 23:00:00;1380;3;2;23;8640.0;8640.0;2;54
560812;0.0;4895319;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_010;560812;EMPTY;560781;2011-03-16 23:00:00;1380;3;2;23;0.0;0.0;1;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_170;1550894;False;1550894;2011-03-17 09:50:10;590;3;3;9;650.1666666666666;20810.166666666668;24;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;1550894;False;1550894;2011-03-17 09:50:14;590;3;3;9;0.06666666666666667;20810.233333333334;25;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;1550894;EMPTY;1550894;2011-03-17 09:50:17;590;3;3;9;0.05;20810.283333333333;26;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;1550894;EMPTY;1550894;2011-03-17 09:50:18;590;3;3;9;0.016666666666666666;20810.3;27;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;1550894;False;1550894;2011-03-17 09:50:19;590;3;3;9;0.016666666666666666;20810.316666666666;28;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;1550894;True;1550894;2011-03-17 09:50:22;590;3;3;9;0.0;20810.366666666665;29;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;1550894;EMPTY;1550894;2011-03-17 09:50:22;590;3;3;9;0.05;20810.366666666665;30;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;1550894;False;1550894;2011-03-17 09:50:24;590;3;3;9;0.03333333333333333;20810.4;31;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270;1550894;False;1550894;2011-03-17 09:50:26;590;3;3;9;0.03333333333333333;20810.433333333334;32;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250;1550894;EMPTY;1550894;2011-03-17 09:50:28;590;3;3;9;0.0;20810.466666666667;33;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260;1550894;EMPTY;1550894;2011-03-17 09:50:28;590;3;3;9;0.03333333333333333;20810.466666666667;34;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330;1550894;False;1550894;2011-03-17 09:50:37;590;3;3;9;0.15;20810.616666666665;35;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;1550894;False;1550894;2011-03-17 09:50:38;590;3;3;9;0.016666666666666666;20810.633333333335;36;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;1550894;EMPTY;1550894;2011-03-17 09:50:39;590;3;3;9;0.0;20810.65;37;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;1550894;EMPTY;1550894;2011-03-17 09:50:39;590;3;3;9;0.016666666666666666;20810.65;38;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;1550894;False;1550894;2011-03-17 09:50:42;590;3;3;9;0.05;20810.7;39;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;1550894;False;1550894;2011-03-17 09:50:44;590;3;3;9;0.03333333333333333;20810.733333333334;40;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470;1550894;False;1550894;2011-03-17 09:50:47;590;3;3;9;0.05;20810.783333333333;41;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;1550894;False;1550894;2011-03-17 09:50:49;590;3;3;9;0.0;20810.816666666666;42;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;1550894;EMPTY;1550894;2011-03-17 09:50:49;590;3;3;9;0.03333333333333333;20810.816666666666;43;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;1550894;EMPTY;560781;2011-03-17 11:02:49;662;3;3;11;72.0;20882.816666666666;44;54
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1;1550894;EMPTY;560781;2011-03-17 11:03:12;663;3;3;11;0.38333333333333336;20883.2;45;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;06_VD_010;560852;False;560852;2011-03-17 13:04:52;784;3;3;13;844.8666666666667;82924.86666666667;27;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_170;560852;False;560852;2011-03-17 13:04:59;784;3;3;13;0.11666666666666667;82924.98333333334;28;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_130;560852;False;560852;2011-03-17 13:05:03;785;3;3;13;0.06666666666666667;82925.05;29;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110;560852;EMPTY;560852;2011-03-17 13:05:09;785;3;3;13;0.1;82925.15;30;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_120;560852;EMPTY;560852;2011-03-17 13:05:12;785;3;3;13;0.05;82925.2;31;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560852;True;560852;2011-03-17 13:05:20;785;3;3;13;0.13333333333333333;82925.33333333333;32;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_190_1;560852;EMPTY;560852;2011-03-17 13:05:23;785;3;3;13;0.05;82925.38333333333;33;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560852;True;560852;2011-03-17 13:05:36;785;3;3;13;0.0;82925.6;34;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_205;560852;EMPTY;560852;2011-03-17 13:05:36;785;3;3;13;0.21666666666666667;82925.6;35;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_270;560852;False;560852;2011-03-17 13:05:41;785;3;3;13;0.08333333333333333;82925.68333333333;36;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250;560852;EMPTY;560852;2011-03-17 13:05:46;785;3;3;13;0.08333333333333333;82925.76666666666;37;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_260;560852;EMPTY;560852;2011-03-17 13:05:50;785;3;3;13;0.06666666666666667;82925.83333333333;38;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;560852;False;560852;2011-03-17 13:05:55;785;3;3;13;0.08333333333333333;82925.91666666667;39;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;560852;EMPTY;560852;2011-03-17 13:05:57;785;3;3;13;0.0;82925.95;40;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560852;EMPTY;560852;2011-03-17 13:05:57;785;3;3;13;0.03333333333333333;82925.95;41;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560852;False;560852;2011-03-17 13:06:03;786;3;3;13;0.1;82926.05;42;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;560852;False;560852;2011-03-17 13:06:08;786;3;3;13;0.08333333333333333;82926.13333333333;43;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_470;560852;False;560852;2011-03-17 13:06:12;786;3;3;13;0.06666666666666667;82926.2;44;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;560852;False;560852;2011-03-17 13:06:16;786;3;3;13;0.0;82926.26666666666;45;54
560852;350.68800000000005;4538743;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560852;EMPTY;560852;2011-03-17 13:06:16;786;3;3;13;0.06666666666666667;82926.26666666666;46;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_110;560812;EMPTY;560812;2011-03-17 14:36:20;876;3;3;14;936.3333333333334;18216.333333333332;14;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_130;560812;False;560812;2011-03-17 14:36:24;876;3;3;14;0.06666666666666667;18216.4;15;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_050;560812;True;560812;2011-03-17 14:36:28;876;3;3;14;0.06666666666666667;18216.466666666667;16;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;05_EIND_010;560812;False;560812;2011-03-17 14:36:33;876;3;3;14;0.08333333333333333;18216.55;17;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;06_VD_010;560812;False;560812;2011-03-17 14:38:08;878;3;3;14;1.5833333333333333;18218.133333333335;18;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_540;560812;False;560812;2011-03-17 14:38:11;878;3;3;14;0.05;18218.183333333334;19;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_120;560812;EMPTY;560812;2011-03-17 14:38:24;878;3;3;14;0.21666666666666667;18218.4;20;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_180;560812;False;560812;2011-03-17 14:38:30;878;3;3;14;0.1;18218.5;21;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_200;560812;True;560812;2011-03-17 14:38:34;878;3;3;14;0.0;18218.566666666666;22;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_205;560812;EMPTY;560812;2011-03-17 14:38:34;878;3;3;14;0.06666666666666667;18218.566666666666;23;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_205;560812;False;560812;2011-03-17 14:38:46;878;3;3;14;0.2;18218.766666666666;24;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_250;560812;EMPTY;560812;2011-03-17 14:39:34;879;3;3;14;0.8;18219.566666666666;25;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_270;560812;False;560812;2011-03-17 14:39:36;879;3;3;14;0.03333333333333333;18219.6;26;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_260;560812;EMPTY;560812;2011-03-17 14:39:42;879;3;3;14;0.1;18219.7;27;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_330;560812;False;560812;2011-03-17 14:40:02;880;3;3;14;0.3333333333333333;18220.033333333333;28;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;09_AH_I_010;560812;False;560812;2011-03-17 14:40:19;880;3;3;14;0.2833333333333333;18220.316666666666;29;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_370;560812;EMPTY;560812;2011-03-17 14:40:21;880;3;3;14;0.0;18220.35;30;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_375;560812;EMPTY;560812;2011-03-17 14:40:21;880;3;3;14;0.03333333333333333;18220.35;31;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_380;560812;False;560812;2011-03-17 14:40:31;880;3;3;14;0.16666666666666666;18220.516666666666;32;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_430;560812;False;560812;2011-03-17 14:40:41;880;3;3;14;0.16666666666666666;18220.683333333334;33;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_470;560812;False;560812;2011-03-17 14:40:45;880;3;3;14;0.06666666666666667;18220.75;34;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_480;560812;False;560812;2011-03-17 14:40:47;880;3;3;14;0.0;18220.783333333333;35;54
560812;0.0;4845163;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_1;560812;EMPTY;560812;2011-03-17 14:40:47;880;3;3;14;0.03333333333333333;18220.783333333333;36;54
1550894;0.0;4885193;regular;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_015;1550894;EMPTY;560752;2011-03-17 15:49:10;949;3;3;15;3889.1666666666665;3889.1666666666665;2;54
1550894;0.0;4885193;regular;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_020;1550894;False;560752;2011-03-17 15:49:12;949;3;3;15;0.03333333333333333;3889.2;3;54
1550894;0.0;4885193;regular;0;1;0;0;0;0;0;0;0;0;0;0;1;01_HOOFD_040;1550894;False;560752;2011-03-17 15:49:15;949;3;3;15;0.05;3889.25;4;53
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_770;1550894;EMPTY;1550894;2011-03-17 23:00:00;1380;3;3;23;0.0;21600.0;46;53
1550894;67.44;4826410;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_3;1550894;EMPTY;560781;2011-03-17 23:00:00;1380;3;3;23;716.8;21600.0;47;53
1550894;67.44;4885468;regular;0;1;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_030_2;1550894;EMPTY;560821;2011-03-17 23:00:00;1380;3;3;23;0.0;10080.0;2;53
1550894;67.44;4885468;regular;0;1;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_065_2;1550894;EMPTY;1550894;2011-03-17 23:00:00;1380;3;3;23;10080.0;10080.0;3;53
1550894;67.44;4885468;regular;0;1;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_015;1550894;EMPTY;1550894;2011-03-18 10:08:43;608;3;4;10;668.7166666666667;10748.716666666667;4;53
1550894;67.44;4885468;regular;0;1;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_020;1550894;True;560821;2011-03-18 10:16:23;616;3;4;10;7.666666666666667;10756.383333333333;5;53
